"
Udinese
","
Juventus
"
Starting XI
1,O. Karnezis,[],1,G. Buffon,[]
5,Danilo,[],23,Dani Alves,[]
3,Samir,[],3,G. Chiellini,"[('sub-out', ""56'"")]"
30,Felipe,[],12,Alex Sandro,[]
23,E. Hallfreðsson,"[('yellow-card', ""65'"")]",19,L. Bonucci,[]
10,R. de Paul,"[('sub-out', ""76'"")]",5,M. Pjanić,[]
14,J. Jankto,"[('yellow-card', ""45'+"")]",6,S. Khedira,[]
6,S. Fofana,"[('sub-out', ""39'"")]",21,P. Dybala,"[('sub-out', ""87'"")]"
27,S. Widmer,[],7,J. Cuadrado,"[('yellow-card', ""68'""), ('sub-out', ""72'"")]"
9,D. Zapata,[],17,M. Mandžukić,[]
18,S. Perica,"[('sub-out', ""85'"")]",9,G. Higuaín,[]
