"
Sporting Gijón
","
Real Madrid
"
Starting XI
1,Pichu Cuéllar,[],13,Kiko Casilla,[]
5,F. Amorebieta,[],6,Nacho,[]
3,J. Babin,[],15,Fábio Coentrão,"[('sub-out', ""57'"")]"
4,Jorge Meré,[],4,Sergio Ramos,[]
16,Lillo Castellano,"[('yellow-card', ""61'"")]",23,Danilo,[]
6,Sergio Álvarez,"[('yellow-card', ""34'""), ('sub-out', ""90'+"")]",10,J. Rodríguez,[]
23,Moi Gómez,"[('sub-out', ""69'"")]",22,Isco,[]
18,Isma López,"[('yellow-card', ""79'"")]",16,M. Kovačić,"[('sub-out', ""89'"")]"
22,Mikel Vesga,[],20,Marco Asensio,[]
19,Carlos Carmona,[],21,Álvaro Morata,"[('yellow-card', ""89'"")]"
24,D. Čop,"[('sub-out', ""79'"")]",17,Lucas Vázquez,"[('sub-out', ""71'"")]"
