"
Liverpool
","
Tottenham Hotspur"
Starting XI
22,S. Mignolet,[],1,H. Lloris,[]
2,N. Clyne,[],2,K. Walker,[]
32,J. Matip,"[('yellow-card', ""56'"")]",4,T. Alderweireld,"[('yellow-card', ""83'"")]"
21,Lucas Leiva,"[('sub-out', ""82'"")]",33,B. Davies,[]
7,J. Milner,"[('yellow-card', ""68'"")]",20,D. Alli,[]
14,J. Henderson,"[('yellow-card', ""53'"")]",19,M. Dembélé,"[('sub-out', ""77'"")]"
5,G. Wijnaldum,[],23,C. Eriksen,"[('sub-out', ""68'"")]"
20,A. Lallana,[],15,E. Dier,"[('yellow-card', ""78'"")]"
10,Philippe Coutinho,"[('sub-out', ""77'"")]",12,V. Wanyama,[]
19,S. Mané,"[('sub-out', ""90'+"")]",7,Heung-Min Son,"[('yellow-card', ""28'""), ('sub-out', ""82'"")]"
11,Roberto Firmino,[],10,H. Kane,"[('yellow-card', ""67'"")]"
