"
Bayer Leverkusen
","
Hertha BSC
"
Starting XI
1,B. Leno,[],22,R. Jarstein,[]
21,Ö. Toprak,[],5,N. Stark,[]
18,Wendell,[],21,M. Plattenhardt,[]
6,A. Dragović,"[('sub-out', ""8'"")]",2,P. Pekarík,[]
15,J. Baumgartlinger,[],25,J. Brooks,[]
39,B. Henrichs,[],28,F. Lustenberger,[]
44,K. Kampl,[],7,A. Esswein,"[('sub-out', ""66'"")]"
38,K. Bellarabi,"[('sub-out', ""84'"")]",6,V. Darida,"[('sub-out', ""82'"")]"
19,J. Brandt,"[('sub-out', ""75'"")]",3,P. Skjelbred,"[('sub-out', ""87'"")]"
7,J. Hernández,[],14,V. Stocker,"[('yellow-card', ""55'"")]"
10,H. Çalhanoğlu,[],19,V. Ibišević,"[('yellow-card', ""53'"")]"
