"
Senegal
","
Cameroon
"
Starting XI
1,A. Diallo,[],1,F. Ondoa,[]
3,K. Koulibaly,[],19,C. Fai,"[('yellow-card', ""59'"")]"
21,L. Gassama,[],5,M. Ngadeu-Ngadjui,[]
4,C. M'Bengue,"[('sub-out', ""86'"")]",6,A. Oyongo,"[('yellow-card', ""25'"")]"
2,K. Mbodji,[],4,A. Teikeu,[]
5,I. Gueye,[],17,A. Sutchuin Djoum,"[('yellow-card', ""82'""), ('sub-out', ""102'"")]"
8,C. Kouyaté,"[('yellow-card', ""90'+""), ('sub-out', ""109'"")]",15,S. Siani,[]
20,B. Keita,[],8,B. Moukandjo,[]
10,S. Mané,[],18,R. Tambe,"[('sub-out', ""102'"")]"
9,M. Diouf,"[('yellow-card', ""13'""), ('sub-out', ""64'"")]",13,C. Bassogog ,[]
22,H. Saivet,[],20,K. Toko Ekambi,"[('sub-out', ""46'"")]"
