"
AFC Bournemouth
","
Watford
"
Starting XI
1,A. Boruc,[],1,Gomes,[]
26,T. Mings,[],4,Y. Kaboul,"[('yellow-card', ""79'"")]"
3,S. Cook,"[('yellow-card', ""90'+"")]",5,S. Prödl,[]
11,C. Daniels,[],25,J. Holebas,"[('yellow-card', ""70'"")]"
15,A. Smith,[],3,M. Britos,[]
32,J. Wilshere,[],27,C. Kabasele,"[('sub-out', ""85'"")]"
19,J. Stanislas,"[('sub-out', ""74'"")]",8,T. Cleverley,[]
24,R. Fraser,"[('sub-out', ""81'"")]",29,E. Capoue,[]
6,A. Surman,[],16,A. Doucouré,"[('sub-out', ""88'"")]"
17,J. King,"[('sub-out', ""74'"")]",33,S. Okaka,"[('sub-out', ""62'"")]"
13,C. Wilson,[],9,T. Deeney,[]
