"
Leganés
","
Real Madrid
"
Starting XI
13,Iago Herrerín,[],1,K. Navas,[]
22,D. Siovas,[],6,Nacho,"[('yellow-card', ""90'"")]"
2,Tito,"[('sub-out', ""54'"")]",12,Marcelo,[]
15,Diego Rico,[],4,Sergio Ramos,[]
5,M. Mantovani,[],23,Danilo,[]
3,Bustinza,"[('yellow-card', ""85'"")]",10,J. Rodríguez,"[('sub-out', ""72'"")]"
11,A. Szymanowski,"[('sub-out', ""84'"")]",14,Casemiro,[]
21,Rubén Pérez,[],20,Marco Asensio,[]
8,Gabriel,"[('yellow-card', ""57'""), ('sub-out', ""64'"")]",16,M. Kovačić,"[('sub-out', ""81'"")]"
24,Timor,[],17,Lucas Vázquez,[]
20,Luciano,[],21,Álvaro Morata,"[('sub-out', ""78'"")]"
