"
Juventus
","
Lazio
"
Starting XI
1,G. Buffon,[],22,F. Marchetti,[]
19,L. Bonucci,[],26,Ş. Radu,"[('yellow-card', ""19'""), ('sub-out', ""60'"")]"
26,S. Lichtsteiner,"[('sub-out', ""74'"")]",4,Patric,[]
3,G. Chiellini,[],13,Wallace,[]
5,M. Pjanić,[],3,S. de Vrij,[]
22,K. Asamoah,[],16,M. Parolo,"[('yellow-card', ""83'"")]"
6,S. Khedira,[],21,S. Milinković-Savić,[]
9,G. Higuaín,"[('sub-out', ""87'"")]",10,Felipe Anderson,[]
21,P. Dybala,"[('sub-out', ""82'"")]",20,L. Biglia,"[('sub-out', ""60'"")]"
7,J. Cuadrado,[],25,C. Lombardi,"[('sub-out', ""66'"")]"
17,M. Mandžukić,[],17,C. Immobile,"[('yellow-card', ""26'"")]"
