"
Crotone
","
Sassuolo
"
Starting XI
1,A. Cordaz,[],47,A. Consigli,[]
22,A. Rosi,"[('yellow-card', ""37'"")]",23,M. Gazzola,"[('yellow-card', ""73'"")]"
13,G. Ferrari,[],13,F. Peluso,[]
17,F. Ceccherini,"[('yellow-card', ""63'"")]",15,F. Acerbi,[]
87,B. Martella,"[('yellow-card', ""66'"")]",39,C. Dell'Orco,[]
28,L. Capezzi,[],32,A. Duncan,[]
8,L. Crisetig,[],7,S. Missiroli,"[('sub-out', ""65'"")]"
6,M. Rohdén,"[('sub-out', ""72'"")]",22,L. Mazzitelli,[]
12,A. Stoian,[],10,A. Matri,"[('sub-out', ""82'"")]"
11,D. Falcinelli,[],16,M. Politano,[]
99,S. Nwankwo,"[('sub-out', ""59'"")]",25,D. Berardi,"[('sub-out', ""72'"")]"
