"
Bologna
","
Torino
"
Starting XI
83,A. Mirante,[],21,J. Hart,[]
4,E. Krafth,[],13,L. Rossettini,[]
2,M. Oikonomou,[],23,A. Barreca,[]
20,D. Maietta,[],7,D. Zappacosta,"[('sub-out', ""46'"")]"
25,A. Masina,[],24,E. Moretti,[]
5,E. Pulgar,[],15,M. Benassi,"[('yellow-card', ""45'+""), ('sub-out', ""79'"")]"
31,B. Džemaili,"[('yellow-card', ""38'"")]",8,D. Baselli,[]
16,Á. Nagy,"[('sub-out', ""78'"")]",18,M. Valdifiori,"[('sub-out', ""66'"")]"
14,F. Di Francesco,"[('sub-out', ""72'"")]",14,Iago Falqué,[]
10,M. Destro,"[('yellow-card', ""63'"")]",10,A. Ljajić,[]
11,L. Krejčí,"[('sub-out', ""88'"")]",31,L. Boyé,[]
