"
Necaxa
","
Querétaro
"
Starting XI
1,M. Barovero,[],1,Tiago Volpi,[]
33,M. De Luna,[],3,M. Martínez,[]
3,M. González,[],27,H. Mier,"[('yellow-card', ""13'"")]"
28,S. Meza,"[('yellow-card', ""66'"")]",6,J. Forlín,[]
26,Jairo González,"[('sub-out', ""67'"")]",12,J. Bornstein,[]
8,X. Báez,"[('sub-out', ""60'"")]",14,L. Noriega,[]
22,E. Puch,[],29,N. Cardozo,"[('yellow-card', ""84'"")]"
11,J. Isijara,"[('sub-out', ""74'"")]",28,J. Gómez,[]
16,M. Iturra,"[('yellow-card', ""53'"")]",15,A. Sepúlveda,"[('sub-out', ""76'"")]"
18,F. Gallegos,"[('yellow-card', ""30'"")]",11,E. Benítez,"[('sub-out', ""41'"")]"
19,C. Riaño,[],30,E. Villa,"[('sub-out', ""66'"")]"
