"
Barcelona
","
Sevilla
"
Starting XI
1,M. ter Stegen,[],1,Sergio Rico,[]
23,S. Umtiti,[],18,Sergio Escudero,[]
3,Piqué,"[('yellow-card', ""15'""), ('sub-out', ""77'"")]",21,N. Pareja,[]
14,J. Mascherano,[],3,Mariano,[]
20,Sergi Roberto,[],5,C. Lenglet,[]
4,I. Rakitić,"[('yellow-card', ""78'""), ('sub-out', ""80'"")]",24,G. Mercado,"[('sub-out', ""46'"")]"
5,Busquets,"[('yellow-card', ""71'"")]",11,J. Correa,[]
8,Iniesta,[],8,Iborra,"[('yellow-card', ""38'""), ('sub-out', ""76'"")]"
10,L. Messi,[],10,S. Nasri,"[('sub-out', ""46'"")]"
9,L. Suárez,"[('sub-out', ""65'"")]",20,Vitolo,"[('yellow-card', ""57'""), ('sec-yellow-card', ""90'+"")]"
11,Neymar,[],15,S. N'Zonzi,[]
