"
Heracles
","
Utrecht
"
Starting XI
1,B. Castro,[],16,D. Jensen,[]
27,J. Hoogma,[],5,K. Conboy,"[('yellow-card', ""82'"")]"
4,R. Pröpper,[],2,M. van der Maarel,"[('yellow-card', ""15'""), ('sub-out', ""46'"")]"
2,T. Breukers,[],20,G. Troupée,[]
3,M. te Wierik,[],6,Y. Ayoub,[]
10,T. Bruns,[],25,S. Amrabat,[]
21,R. Gosens,[],23,W. Brama,"[('yellow-card', ""73'"")]"
14,J. Pelupessy,[],8,W. Janssen,[]
17,B. Kuwas,"[('sub-out', ""90'+"")]",27,G. Kerk,"[('sub-out', ""68'"")]"
18,K. Peterson,"[('sub-out', ""63'"")]",10,N. Barazite,"[('sub-out', ""81'"")]"
9,S. Armenteros,[],22,S. Haller,[]
