"
Leganés
","
Athletic Club
"
Starting XI
1,N. Champagne,[],1,Iraizoz,[]
17,Víctor Díaz,"[('yellow-card', ""51'"")]",6,San José,"[('sub-out', ""46'"")]"
18,Pablo Ínsua,"[('yellow-card', ""89'"")]",24,Balenziaga,[]
4,Adrián Marín,[],2,Bóveda,[]
5,M. Mantovani,[],4,A. Laporte,[]
21,Rubén Pérez,"[('yellow-card', ""67'"")]",15,Lekue,[]
8,Gabriel,[],22,Raúl García,"[('yellow-card', ""69'"")]"
23,Omar Ramos,"[('sub-out', ""44'"")]",8,Iturraspe,[]
24,Timor,[],10,Muniain,"[('sub-out', ""85'"")]"
9,Guerrero,[],11,Iñaki Williams,"[('sub-out', ""57'"")]"
7,D. Machís,"[('sub-out', ""74'"")]",20,Aduriz,"[('yellow-card', ""65'"")]"
