"
Sassuolo
","
Juventus
"
Starting XI
47,A. Consigli,[],1,G. Buffon,[]
15,F. Acerbi,[],12,Alex Sandro,[]
5,L. Antei,[],19,L. Bonucci,[]
13,F. Peluso,"[('yellow-card', ""65'"")]",26,S. Lichtsteiner,[]
28,P. Cannavaro,[],3,G. Chiellini,[]
21,A. Aquilani,[],5,M. Pjanić,"[('yellow-card', ""58'"")]"
6,L. Pellegrini,"[('sub-out', ""59'"")]",6,S. Khedira,[]
22,L. Mazzitelli,"[('yellow-card', ""37'""), ('sub-out', ""59'"")]",21,P. Dybala,"[('sub-out', ""77'"")]"
10,A. Matri,"[('sub-out', ""75'"")]",17,M. Mandžukić,[]
25,D. Berardi,[],9,G. Higuaín,[]
16,M. Politano,"[('yellow-card', ""23'"")]",7,J. Cuadrado,"[('sub-out', ""83'"")]"
