"
Deportivo Alavés
","
Atlético Madrid
"
Starting XI
1,Fernando Pacheco,[],1,Moyà,[]
15,T. Hernández,[],24,J. Giménez,"[('yellow-card', ""45'""), ('sub-out', ""56'"")]"
24,Z. Feddal,[],16,Š. Vrsaljko,[]
5,Laguardia,[],2,D. Godín,"[('yellow-card', ""90'+"")]"
6,Marcos Llorente,"[('yellow-card', ""54'"")]",3,Filipe Luis,[]
19,Manu García,"[('yellow-card', ""90'+"")]",8,Saúl,[]
21,Kiko Femenía,[],10,Y. Carrasco,"[('sub-out', ""62'"")]"
8,Víctor Camarasa,"[('sub-out', ""77'"")]",6,Koke,[]
20,Deyverson,"[('yellow-card', ""82'"")]",23,N. Gaitán,[]
18,Toquero,"[('sub-out', ""84'"")]",7,A. Griezmann,[]
11,Ibai Gómez,"[('sub-out', ""65'"")]",21,K. Gameiro,"[('sub-out', ""60'"")]"
