"
Chelsea
","
Crystal Palace"
Starting XI
13,T. Courtois,[],13,W. Hennessey,[]
30,David Luiz,"[('yellow-card', ""83'"")]",5,J. Tomkins,"[('sub-out', ""46'"")]"
24,G. Cahill,"[('yellow-card', ""79'"")]",2,J. Ward,[]
3,Marcos Alonso,"[('sub-out', ""74'"")]",12,M. Sakho,[]
28,Azpilicueta,[],11,W. Zaha,[]
4,Fàbregas,"[('sub-out', ""90'+"")]",7,Y. Cabaye,[]
10,E. Hazard,[],10,A. Townsend,"[('sub-out', ""60'"")]"
11,Pedro,[],42,J. Puncheon,[]
21,N. Matić,"[('sub-out', ""59'"")]",28,L. Milivojević,"[('yellow-card', ""73'"")]"
7,N. Kanté,[],17,C. Benteke,"[('yellow-card', ""68'"")]"
19,Diego Costa,"[('yellow-card', ""50'"")]",31,J. Schlupp,[]
