"
Fiorentina
","
Empoli
"
Starting XI
12,C. Tătărușanu,[],28,Ł. Skorupski,[]
13,D. Astori,[],19,F. Barba,"[('yellow-card', ""73'"")]"
40,N. Tomović,"[('yellow-card', ""69'"")]",13,F. Veseli,"[('yellow-card', ""54'"")]"
21,R. Saponara,"[('sub-out', ""61'"")]",6,G. Bellusci,[]
25,F. Chiesa,"[('sub-out', ""83'"")]",21,M. Pasqual,[]
6,C. Sánchez,[],10,O. El Kaddouri,"[('sub-out', ""81'"")]"
8,M. Vecino,[],33,R. Krunić,"[('yellow-card', ""55'"")]"
20,Borja Valero,"[('yellow-card', ""90'+"")]",77,M. Büchel,"[('sub-out', ""75'"")]"
9,N. Kalinić,"[('red-card', ""90'+"")]",11,D. Croce,"[('yellow-card', ""35'"")]"
10,F. Bernardeschi,"[('sub-out', ""61'"")]",27,M. Thiam,[]
16,Cristian Tello,[],9,L. Mchedlidze,"[('sub-out', ""68'"")]"
