"
Manchester United
","
Sunderland
"
Starting XI
1,David de Gea,[],13,J. Pickford,[]
4,P. Jones,[],4,J. Denayer,[]
5,M. Rojo,[],2,B. Jones,[]
25,A. Valencia,[],23,L. Koné,"[('yellow-card', ""90'+"")]"
8,Mata,"[('sub-out', ""74'"")]",5,P. Djilobodji,[]
17,D. Blind,"[('yellow-card', ""19'"")]",3,P. van Aanholt,[]
21,Ander Herrera,"[('sub-out', ""84'"")]",7,S. Larsson,"[('sub-out', ""83'"")]"
14,J. Lingard,"[('sub-out', ""62'"")]",17,D. Ndong,"[('sub-out', ""86'"")]"
16,M. Carrick,[],9,F. Borini,"[('yellow-card', ""61'"")]"
6,P. Pogba,[],28,V. Anichebe,[]
9,Z. Ibrahimović,[],18,J. Defoe,[]
