"
Torino
","
Crotone"
Starting XI
21,J. Hart,[],1,A. Cordaz,"[('yellow-card', ""63'"")]"
7,D. Zappacosta,[],22,A. Rosi,"[('yellow-card', ""69'"")]"
23,A. Barreca,[],13,G. Ferrari,[]
5,Carlão,[],17,F. Ceccherini,"[('yellow-card', ""65'"")]"
13,L. Rossettini,"[('yellow-card', ""43'"")]",87,B. Martella,"[('sub-out', ""76'"")]"
8,D. Baselli,"[('sub-out', ""84'"")]",6,M. Rohdén,"[('sub-out', ""55'"")]"
18,M. Valdifiori,"[('sub-out', ""76'"")]",8,L. Crisetig,[]
10,A. Ljajić,[],18,A. Barberis,[]
14,Iago Falqué,[],12,A. Stoian,[]
9,A. Belotti,[],29,M. Trotta,"[('sub-out', ""66'"")]"
11,M. López,"[('sub-out', ""46'"")]",11,D. Falcinelli,[]
