"
Montpellier
","
Dijon
"
Starting XI
1,L. Pionnier,[],30,B. Reynet,[]
4,Hilton,[],23,V. Rüfli,[]
24,J. Roussillon,[],27,C. Varrault,[]
25,M. Deplagne,[],21,Y. Abdelhamid,[]
21,W. Rémy,[],4,J. Lotiès,[]
8,M. Sanson,[],22,J. Gastien,[]
13,E. Skhiri,[],20,R. Amalfitano,"[('sub-out', ""46'"")]"
7,P. Lasne,[],8,P. Lees Melou,[]
28,S. Sessègnon,[],15,F. Balmont,"[('sub-out', ""76'"")]"
19,S. Camara,"[('sub-out', ""81'"")]",11,Júlio Tavares,[]
15,S. Mounié,[],9,L. Diony,"[('sub-out', ""81'"")]"
