"
Liverpool
","
Burnley
"
Starting XI
22,S. Mignolet,[],1,T. Heaton,[]
17,R. Klavan,[],6,B. Mee,"[('yellow-card', ""37'"")]"
32,J. Matip,[],2,M. Lowton,[]
2,N. Clyne,[],23,S. Ward,[]
20,A. Lallana,"[('yellow-card', ""87'"")]",5,M. Keane,[]
23,E. Can,"[('yellow-card', ""63'"")]",37,S. Arfield,"[('sub-out', ""90'"")]"
7,J. Milner,[],19,J. Barton,"[('yellow-card', ""58'"")]"
5,G. Wijnaldum,[],13,J. Hendrick,[]
10,Philippe Coutinho,"[('sub-out', ""60'"")]",21,G. Boyd,"[('sub-out', ""73'"")]"
19,S. Mané,[],10,A. Barnes,[]
27,D. Origi,"[('sub-out', ""79'"")]",7,A. Gray,"[('sub-out', ""80'"")]"
