"
Rennes
","
Dijon
"
Starting XI
1,B. Costil,[],30,B. Reynet,[]
29,R. Danzé,"[('yellow-card', ""85'"")]",27,C. Varrault,"[('sub-out', ""36'"")]"
15,R. Bensebaini,"[('yellow-card', ""41'"")]",4,J. Lotiès,[]
24,L. Baal,[],26,F. Chafik,"[('yellow-card', ""3'"")]"
32,J. Gnagnon,[],5,O. Haddadi,[]
26,S. Prcić,[],17,M. Abeid,[]
21,B. André,[],20,R. Amalfitano,"[('sub-out', ""80'"")]"
28,Y. Gourcuff,"[('sub-out', ""74'"")]",18,F. Sammaritano,"[('sub-out', ""62'"")]"
7,N. Mubele,"[('sub-out', ""89'"")]",8,P. Lees Melou,[]
13,G. Sio,[],9,L. Diony,[]
31,A. Diakhaby,"[('sub-out', ""53'"")]",11,Júlio Tavares,[]
