"
New York City
","
DC United
"
Starting XI
1,S. Johnson,[],28,B. Hamid,[]
22,R. Matarrita,[],5,S. Franklin,[]
4,M. Chanot,[],2,T. Kemp,[]
6,A. Callens,[],15,S. Birnbaum,"[('yellow-card', ""24'"")]"
3,E. White,[],14,N. DeLeon,"[('yellow-card', ""63'"")]"
8,A. Ring,[],25,J. Jeffrey,"[('yellow-card', ""35'""), ('sub-out', ""53'"")]"
21,A. Pirlo,"[('sub-out', ""76'"")]",23,I. Harkes,[]
10,M. Moralez,[],7,Marcelo Sarvas,[]
23,R. Wallace,"[('sub-out', ""66'"")]",8,L. Sam,"[('sub-out', ""65'"")]"
11,J. Harrison,[],16,P. Mullins,"[('sub-out', ""72'"")]"
7,David Villa,"[('sub-out', ""78'"")]",12,P. Nyarko,[]
