"
Chievo
","
Crotone
"
Starting XI
90,A. Seculin,[],1,A. Cordaz,[]
29,F. Cacciatore,[],22,A. Rosi,"[('yellow-card', ""74'"")]"
5,A. Gamberini,"[('sub-out', ""64'"")]",13,G. Ferrari,[]
3,D. Dainelli,[],17,F. Ceccherini,"[('yellow-card', ""65'"")]"
21,N. Frey,[],28,L. Capezzi,"[('sub-out', ""80'"")]"
1,J. de Guzmán,[],6,M. Rohdén,"[('sub-out', ""60'"")]"
19,L. Castro,"[('yellow-card', ""68'"")]",87,B. Martella,[]
23,V. Birsa,"[('sub-out', ""58'"")]",8,L. Crisetig,[]
8,I. Radovanović,"[('yellow-card', ""90'+"")]",29,M. Trotta,[]
45,R. Inglese,"[('sub-out', ""83'"")]",11,D. Falcinelli,"[('sub-out', ""87'"")]"
31,S. Pellissier,[],12,A. Stoian,[]
