"
Tottenham Hotspur
","
Swansea City
"
Starting XI
1,H. Lloris,[],1,Ł. Fabiański,"[('yellow-card', ""40'"")]"
2,K. Walker,[],3,N. Taylor,[]
3,D. Rose,[],26,K. Naughton,[]
5,J. Vertonghen,[],2,Jordi Amat,"[('yellow-card', ""61'"")]"
12,V. Wanyama,[],5,M. van der Hoorn,[]
15,E. Dier,[],24,J. Cork,[]
23,C. Eriksen,[],56,J. Fulton,"[('yellow-card', ""22'""), ('sub-out', ""46'"")]"
20,D. Alli,[],23,G. Sigurðsson,[]
19,M. Dembélé,"[('sub-out', ""83'"")]",20,J. Montero,"[('sub-out', ""63'"")]"
10,H. Kane,"[('sub-out', ""87'"")]",8,L. Fer,"[('yellow-card', ""70'"")]"
7,Heung-Min Son,"[('sub-out', ""71'"")]",17,M. Barrow,"[('sub-out', ""71'"")]"
