"
Athletic Club
","
Deportivo Alavés
"
Starting XI
26,Kepa,"[('sub-out', ""36'"")]",13,Ortolá,[]
3,Elustondo,[],3,Raúl García,[]
24,Balenziaga,[],24,Z. Feddal,"[('yellow-card', ""63'"")]"
4,A. Laporte,[],5,Laguardia,"[('yellow-card', ""62'"")]"
16,Etxeita,[],6,Marcos Llorente,[]
7,Beñat,[],8,Víctor Camarasa,"[('sub-out', ""90'"")]"
22,Raúl García,[],19,Manu García,[]
14,Susaeta,"[('sub-out', ""57'"")]",21,Kiko Femenía,[]
17,Mikel Rico,"[('yellow-card', ""45'+""), ('sub-out', ""57'"")]",11,Ibai Gómez,"[('sub-out', ""75'"")]"
20,Aduriz,"[('yellow-card', ""45'+"")]",20,Deyverson,"[('yellow-card', ""89'"")]"
10,Muniain,[],18,Toquero,"[('sub-out', ""74'"")]"
