"
Augsburg
","
Borussia M'gladbach
"
Starting XI
35,M. Hitz,[],1,Y. Sommer,[]
36,M. Hinteregger,[],17,O. Wendt,[]
31,P. Max,"[('sub-out', ""69'"")]",4,J. Vestergaard,[]
2,P. Verhaegh,[],30,N. Elvedi,[]
6,J. Gouweleeuw,[],3,A. Christensen,[]
19,Ja-Cheol Koo,[],5,T. Strobl,[]
10,D. Baier,[],6,C. Kramer,"[('sub-out', ""59'"")]"
14,J. Morávek,"[('sub-out', ""72'"")]",8,M. Dahoud,"[('sub-out', ""85'"")]"
39,T. Usami,"[('sub-out', ""87'"")]",28,A. Hahn,[]
11,J. Schmid,[],11,Raffael,"[('sub-out', ""75'"")]"
22,Dong-Won Ji,[],10,T. Hazard,[]
