"
Utrecht
","
PEC Zwolle
"
Starting XI
16,D. Jensen,[],1,M. van der Hart,[]
17,S. Klaiber,[],2,B. van Polen,"[('yellow-card', ""16'"")]"
20,G. Troupée,[],21,D. Warmerdam,[]
15,Robin van der Meer,[],4,D. Marcellis,[]
2,M. van der Maarel,[],6,M. Saymak,"[('sub-out', ""65'"")]"
3,R. Leeuwin,[],15,O. Bouy,[]
8,W. Janssen,[],23,D. Holla,[]
6,Y. Ayoub,"[('yellow-card', ""77'"")]",30,R. Thomas,[]
27,G. Kerk,"[('sub-out', ""87'"")]",44,N. Brock-Madsen,[]
22,S. Haller,"[('sub-out', ""87'"")]",7,Y. Mokhtar,"[('sub-out', ""65'"")]"
24,P. Joosten,"[('sub-out', ""76'"")]",11,Q. Menig,"[('sub-out', ""88'"")]"
