"
Hull City
","
Swansea City
"
Starting XI
16,E. Jakupovic,[],1,Ł. Fabiański,[]
14,O. Elabdellaoui,[],22,Àngel Rangel,"[('sub-out', ""33'"")]"
13,A. Ranocchia,[],33,F. Fernández,[]
3,A. Robertson,[],6,A. Mawson,[]
5,H. Maguire,[],16,Martin Olsson,"[('yellow-card', ""45'+"")]"
11,S. Clucas,[],8,L. Fer,[]
8,T. Huddlestone,"[('yellow-card', ""56'"")]",42,T. Carroll,[]
10,A. N'Diaye,"[('yellow-card', ""45'+""), ('sub-out', ""63'"")]",24,J. Cork,[]
50,L. Marković,"[('yellow-card', ""73'""), ('sub-out', ""75'"")]",23,G. Sigurðsson,[]
9,A. Hernández,"[('sub-out', ""82'"")]",15,W. Routledge,"[('sub-out', ""71'"")]"
17,K. Grosicki,[],9,Llorente,"[('sub-out', ""45'"")]"
