"
RB Leipzig
","
Wolfsburg
"
Starting XI
32,P. Gulácsi,[],28,K. Casteels,[]
23,M. Halstenberg,[],34,R. Rodríguez,"[('sub-out', ""44'"")]"
4,W. Orban,"[('yellow-card', ""19'"")]",31,R. Knoche,[]
33,M. Compper,[],10,Y. Mallı,[]
20,B. Schmitz,"[('yellow-card', ""14'""), ('sub-out', ""68'"")]",13,Y. Gerhardt,"[('yellow-card', ""73'"")]"
8,N. Keïta,"[('yellow-card', ""33'"")]",22,Luiz Gustavo,"[('yellow-card', ""21'"")]"
7,M. Sabitzer,[],27,M. Arnold,[]
24,D. Kaiser,"[('sub-out', ""46'"")]",6,R. Bazoer,"[('sub-out', ""64'"")]"
31,D. Demme,[],14,J. Błaszczykowski,[]
10,E. Forsberg,"[('sub-out', ""74'"")]",11,D. Didavi,"[('sub-out', ""82'"")]"
11,T. Werner,[],33,M. Gómez,"[('yellow-card', ""78'"")]"
