"
Chievo
","
Atalanta
"
Starting XI
70,S. Sorrentino,[],1,E. Berisha,[]
21,N. Frey,"[('yellow-card', ""29'"")]",6,E. Zukanović,[]
5,A. Gamberini,[],5,A. Masiello,[]
18,M. Gobbi,[],3,Rafael Tolói,[]
3,D. Dainelli,[],24,A. Conti,[]
23,V. Birsa,"[('sub-out', ""84'"")]",27,J. Kurtič,[]
1,J. de Guzmán,"[('sub-out', ""46'"")]",88,A. Grassi,"[('yellow-card', ""27'""), ('sub-out', ""68'"")]"
8,I. Radovanović,[],37,L. Spinazzola,[]
19,L. Castro,[],11,R. Freuler,[]
31,S. Pellissier,[],10,A. Gómez,"[('sub-out', ""87'"")]"
69,R. Meggiorini,"[('sub-out', ""46'"")]",29,A. Petagna,"[('sub-out', ""90'"")]"
