"
Real Sociedad
","
Celta de Vigo
"
Starting XI
1,G. Rulli,[],1,Sergio Álvarez,[]
22,Raúl Navas,[],21,Planas,"[('yellow-card', ""28'"")]"
20,Joseba Zaldúa,[],3,Fontàs,[]
19,Yuri,"[('yellow-card', ""66'"")]",24,F. Roncaglia,[]
6,Íñigo Martínez,[],20,Sergi Gómez,[]
16,Canales,"[('sub-out', ""80'"")]",23,Josep Señé,"[('sub-out', ""73'"")]"
17,Zurutuza,[],28,Pape Diop,"[('sub-out', ""83'"")]"
8,Granero,[],8,P. Hernández,[]
12,Willian José,"[('sub-out', ""63'"")]",16,Jozabed ,"[('sub-out', ""68'"")]"
11,C. Vela,"[('sub-out', ""71'"")]",11,P. Sisto,[]
7,Juanmi,"[('yellow-card', ""86'"")]",25,G. Rossi,"[('yellow-card', ""79'"")]"
