"
Watford
","
Burton Albion
"
Starting XI
30,C. Pantilimon,[],1,J. McLaughlin,[]
15,C. Cathcart,"[('sub-out', ""16'"")]",2,T. Flanagan,"[('yellow-card', ""62'"")]"
3,M. Britos,[],5,K. McFadzean,[]
32,B. Mason,[],3,J. Brayford,"[('yellow-card', ""80'"")]"
4,Y. Kaboul,"[('sub-out', ""60'"")]",11,L. Dyer,[]
27,C. Kabasele,[],7,L. Williamson,[]
29,E. Capoue,[],22,M. Harness,[]
16,A. Doucouré,[],16,M. Palmer,"[('sub-out', ""81'"")]"
9,T. Deeney,[],15,T. Naylor,"[('yellow-card', ""45'+"")]"
24,O. Ighalo,[],18,W. Miller,"[('sub-out', ""32'"")]"
19,J. Sinclair,"[('sub-out', ""90'+"")]",19,L. Varney,"[('sub-out', ""70'"")]"
