"
Orlando City
","
New York City
"
Starting XI
1,J. Bendik,[],1,S. Johnson,[]
25,D. Toia,[],27,R. Allen,"[('sub-out', ""77'"")]"
4,J. Aja,[],4,M. Chanot,[]
2,J. Spector,[],6,A. Callens,[]
8,W. Johnson,"[('yellow-card', ""61'"")]",22,R. Matarrita,[]
11,C. Rivas,[],10,M. Moralez,[]
10,Kaká,"[('sub-out', ""11'"")]",23,R. Wallace,"[('yellow-card', ""30'""), ('sub-out', ""64'"")]"
5,S. Carrasco,[],8,A. Ring,"[('yellow-card', ""67'""), ('sub-out', ""84'"")]"
23,A. Nocerino,[],11,J. Harrison,[]
9,C. Larin,"[('sub-out', ""74'"")]",21,A. Pirlo,[]
32,M. Pérez García,"[('sub-out', ""89'"")]",7,David Villa,[]
