"
Sampdoria
","
Empoli"
Starting XI
1,C. Puggioni,[],28,Ł. Skorupski,[]
13,Pedro Pereira,"[('yellow-card', ""39'"")]",24,U. Ćosić,"[('yellow-card', ""39'""), ('sub-out', ""56'"")]"
19,V. Regini,[],21,M. Pasqual,[]
37,M. Škriniar,[],2,V. Laurini,[]
16,K. Linetty,"[('yellow-card', ""39'"")]",6,G. Bellusci,[]
17,A. Palombo,"[('yellow-card', ""29'"")]",11,D. Croce,[]
34,L. Torreira,[],33,R. Krunić,"[('sub-out', ""90'+"")]"
11,R. Álvarez,"[('sub-out', ""81'"")]",8,A. El Hadji,"[('yellow-card', ""89'"")]"
18,D. Praet,"[('sub-out', ""68'"")]",10,R. Saponara,[]
14,P. Schick,[],9,L. Mchedlidze,"[('yellow-card', ""90'"")]"
9,L. Muriel,"[('sub-out', ""85'"")]",89,G. Marilungo,"[('sub-out', ""65'"")]"
