"
Ajax
","
Feyenoord
"
Starting XI
24,A. Onana,[],25,B. Jones,[]
26,N. Viergever,[],18,M. Nelom,[]
3,J. Veltman,"[('yellow-card', ""30'"")]",33,Eric Botteghin,[]
5,D. Sánchez,[],26,B. Nieuwkoop,"[('sub-out', ""89'"")]"
10,D. Klaassen,[],6,J. van der Heijden,"[('yellow-card', ""74'"")]"
22,H. Ziyech,[],2,R. Karsdorp,"[('sub-out', ""46'"")]"
8,D. Sinkgraven,[],8,K. El Ahmadi,"[('yellow-card', ""18'"")]"
9,B. Traoré,"[('sub-out', ""89'"")]",28,J. Toornstra,[]
45,J. Kluivert,"[('sub-out', ""81'"")]",7,D. Kuijt,[]
7,David Neres,"[('sub-out', ""64'"")]",9,N. Jørgensen,"[('sub-out', ""11'"")]"
20,L. Schöne,[],19,S. Berghuis,"[('yellow-card', ""31'"")]"
