"
Nice
","
Bastia
"
Starting XI
30,Y. Cardinale,[],16,J. Leca,[]
21,Ricardo Pereira,[],29,G. Cioni,[]
31,Dante,[],17,M. Peybernes,[]
29,Dalbert Henrique,[],28,F. Marange,[]
32,M. Sarr,[],20,P. Bengtsson,[]
6,J. Seri,[],14,M. Mostefa,[]
25,W. Cyprien,[],8,G. Danic,"[('sub-out', ""90'+"")]"
5,Y. Belhanda,[],18,Y. Cahuzac,"[('yellow-card', ""45'"")]"
18,R. Walter,[],12,A. Keita,[]
13,V. Eysseric,[],27,E. Crivelli,"[('sub-out', ""71'"")]"
14,A. Plea,[],13,T. Bifouma,"[('yellow-card', ""28'""), ('sub-out', ""46'"")]"
