"
Pescara
","
Udinese
"
Starting XI
31,A. Bizzarri,[],1,O. Karnezis,"[('sub-out', ""79'"")]"
86,G. Stendardo,"[('sub-out', ""7'"")]",3,Samir,[]
83,C. Bovo,"[('yellow-card', ""52'"")]",4,G. Angella,"[('yellow-card', ""13'"")]"
3,C. Biraghi,[],5,Danilo,[]
11,F. Zampano,[],10,R. de Paul,"[('yellow-card', ""90'+"")]"
8,L. Memushaj,[],14,J. Jankto,[]
7,V. Verre,"[('sub-out', ""46'"")]",23,E. Hallfreðsson,"[('yellow-card', ""35'""), ('sub-out', ""70'"")]"
28,A. Mitriță,"[('sub-out', ""64'"")]",8,E. Agyemang-Badu,[]
5,A. Bruno,"[('yellow-card', ""39'"")]",27,S. Widmer,[]
10,Ahmed Benali,[],9,D. Zapata,[]
20,A. Cerri,[],77,C. Théréau,"[('sub-out', ""73'"")]"
