"
Bordeaux
","
Rennes
"
Starting XI
16,C. Carrasso,[],1,B. Costil,[]
21,T. Pellenard,[],5,Pedro Mendes,"[('sub-out', ""78'"")]"
2,M. Gajić,[],29,R. Danzé,[]
5,N. Pallois,"[('yellow-card', ""80'"")]",24,L. Baal,"[('yellow-card', ""27'"")]"
6,I. Lewczuk,"[('sub-out', ""44'"")]",32,J. Gnagnon,[]
17,A. Ounas,"[('sub-out', ""53'"")]",28,Y. Gourcuff,"[('sub-out', ""87'"")]"
23,V. Vada,"[('sub-out', ""72'"")]",26,S. Prcić,[]
18,J. Plašil,[],21,B. André,[]
14,J. Toulalan,[],18,M. Amalfitano,[]
24,G. Laborde,[],13,G. Sio,[]
7,J. Ménez,[],14,A. Kalulu,"[('sub-out', ""63'"")]"
