"
Chelsea
","
Stoke City
"
Starting XI
13,T. Courtois,[],33,L. Grant,[]
28,Azpilicueta,[],8,G. Johnson,[]
3,Marcos Alonso,"[('yellow-card', ""70'"")]",15,B. Martins Indi,[]
24,G. Cahill,[],17,R. Shawcross,[]
30,David Luiz,[],3,E. Pieters,[]
22,Willian,"[('sub-out', ""84'"")]",22,X. Shaqiri,"[('sub-out', ""61'"")]"
7,N. Kanté,[],4,J. Allen,[]
4,Fàbregas,"[('yellow-card', ""59'""), ('sub-out', ""73'"")]",14,I. Afellay,"[('sub-out', ""62'"")]"
15,V. Moses,"[('yellow-card', ""24'""), ('sub-out', ""82'"")]",16,C. Adam,"[('yellow-card', ""86'"")]"
10,E. Hazard,[],18,M. Diouf,"[('yellow-card', ""70'"")]"
19,Diego Costa,[],25,P. Crouch,[]
