"
Bayer Leverkusen
","
Eintracht Frankfurt
"
Starting XI
1,B. Leno,[],1,L. Hradecky,[]
16,T. Jedvaj,[],5,Jesús Vallejo,[]
18,Wendell,[],22,T. Chandler,[]
21,Ö. Toprak,"[('yellow-card', ""37'"")]",15,M. Hector,[]
39,B. Henrichs,[],6,B. Oczipka,[]
29,K. Havertz,"[('sub-out', ""90'"")]",11,M. Gaćinović,"[('yellow-card', ""36'""), ('sub-out', ""52'"")]"
8,L. Bender,"[('yellow-card', ""21'""), ('sub-out', ""62'"")]",28,A. Barkok,[]
44,K. Kampl,[],20,M. Hasebe,[]
38,K. Bellarabi,[],39,Omar Mascarell,[]
19,J. Brandt,[],31,B. Hrgota,"[('sub-out', ""76'"")]"
7,J. Hernández,"[('sub-out', ""70'"")]",14,A. Meier,"[('sub-out', ""66'"")]"
