"
Leganés
","
Eibar"
Starting XI
13,Iago Herrerín,"[('red-card', ""26'"")]",1,Yoel,[]
18,Pablo Ínsua,[],18,Arbilla,[]
3,Bustinza,[],19,Luna,[]
4,Adrián Marín,"[('yellow-card', ""89'"")]",20,F. Lejeune,[]
6,Alberto,[],3,Alejandro Gálvez,[]
21,Rubén Pérez,"[('sub-out', ""29'"")]",11,Rubén Peña,"[('sub-out', ""57'"")]"
23,Omar Ramos,"[('sub-out', ""68'"")]",5,G. Escalante,[]
8,Gabriel,[],14,Dani García,"[('sub-out', ""46'"")]"
24,Timor,"[('yellow-card', ""59'"")]",21,Pedro León,[]
9,Guerrero,"[('sub-out', ""85'"")]",8,T. Inui,"[('yellow-card', ""34'""), ('sub-out', ""70'"")]"
7,D. Machís,[],9,Sergi Enrich,[]
