"
Houston Dynamo
","
Seattle Sounders
"
Starting XI
1,T. Deric,[],24,S. Frei,[]
3,A. Machado,[],33,J. Jones,[]
20,A. DeLaGarza,[],14,C. Marshall,"[('yellow-card', ""33'"")]"
7,D. Beasley,[],29,R. Torres,"[('yellow-card', ""67'"")]"
22,Leonardo,[],8,Á. Fernández,"[('sub-out', ""76'"")]"
6,E. Alexander,"[('sub-out', ""86'"")]",10,N. Lodeiro,[]
14,Alex,[],7,C. Roldan,[]
13,R. Clark,"[('sub-out', ""71'"")]",4,G. Svensson,"[('sub-out', ""85'"")]"
17,A. Elis,"[('sub-out', ""74'"")]",6,O. Alonso,[]
9,E. Torres,"[('yellow-card', ""81'"")]",13,J. Morris,[]
12,R. Quioto,[],2,C. Dempsey,[]
