"
Granada
","
Osasuna
"
Starting XI
13,G. Ochoa,[],1,Mario,[]
14,F. Tabanou,"[('yellow-card', ""83'"")]",6,Oier,[]
6,Lombán,[],15,Unai García,[]
5,U. Agbo,"[('red-card', ""73'"")]",21,Carlos Clerc,[]
17,Rúben Vezo,"[('sub-out', ""65'"")]",5,David García,"[('yellow-card', ""67'"")]"
22,D. Foulquier,[],10,Roberto Torres,"[('sub-out', ""76'"")]"
10,J. Boga,[],11,Álex Berenguer,"[('yellow-card', ""79'"")]"
4,Sergi Samper,[],14,Fausto Tienza,"[('yellow-card', ""13'""), ('sub-out', ""76'"")]"
18,Andreas Pereira,"[('yellow-card', ""11'"")]",8,G. Čaušić,[]
15,O. Atzili,"[('sub-out', ""57'"")]",9,Oriol Riera,"[('yellow-card', ""66'""), ('sub-out', ""69'"")]"
24,A. Kravets,"[('sub-out', ""75'"")]",7,Sergio León,[]
