"
Hoffenheim
","
Köln
"
Starting XI
1,O. Baumann,[],18,T. Kessler,[]
25,N. Süle,[],4,F. Sørensen,[]
15,J. Toljan,"[('yellow-card', ""71'"")]",3,D. Heintz,[]
21,B. Hübner,[],34,K. Rausch,[]
3,P. Kadeřábek,[],15,M. Mavraj,"[('yellow-card', ""84'"")]"
22,K. Vogt,[],14,J. Hector,[]
6,S. Rudy,[],20,S. Özcan,"[('sub-out', ""62'"")]"
8,E. Polanski,"[('sub-out', ""60'"")]",7,M. Risse,"[('sub-out', ""24'"")]"
18,N. Amiri,[],13,Y. Ōsako,[]
14,S. Wagner,"[('sub-out', ""81'"")]",27,A. Modeste,[]
27,A. Kramarić,"[('sub-out', ""60'"")]",11,S. Zoller,"[('sub-out', ""62'"")]"
