"
Villarreal
","
Deportivo Alavés
"
Starting XI
1,Sergio Asenjo,[],1,Fernando Pacheco,[]
5,M. Musacchio,[],24,Z. Feddal,"[('yellow-card', ""56'"")]"
11,Jaume Costa,"[('yellow-card', ""12'"")]",2,A. Pantić,"[('yellow-card', ""66'"")]"
2,Mario Gaspar,[],15,T. Hernández,[]
6,Víctor Ruíz,[],17,Edgar Méndez,"[('sub-out', ""73'"")]"
19,Samu Castillejo,"[('sub-out', ""77'"")]",21,Kiko Femenía,"[('sub-out', ""85'"")]"
14,Trigueros,[],6,Marcos Llorente,[]
21,Bruno,"[('yellow-card', ""22'"")]",16,D. Torres,"[('yellow-card', ""55'"")]"
20,R. Soriano,"[('sub-out', ""46'"")]",8,Víctor Camarasa,[]
10,Alexandre Pato,[],20,Deyverson,[]
18,N. Sansone,"[('sub-out', ""69'"")]",11,Ibai Gómez,"[('sub-out', ""63'"")]"
