"
Leicester City
","
Stoke City
"
Starting XI
1,K. Schmeichel,[],33,L. Grant,[]
28,C. Fuchs,"[('yellow-card', ""60'"")]",17,R. Shawcross,"[('yellow-card', ""16'"")]"
29,Y. Benalouane,[],8,G. Johnson,[]
17,D. Simpson,[],15,B. Martins Indi,[]
6,R. Huth,[],3,E. Pieters,[]
25,W. Ndidi,[],4,J. Allen,[]
4,D. Drinkwater,[],6,G. Whelan,"[('yellow-card', ""29'""), ('sub-out', ""70'"")]"
22,D. Gray,"[('sub-out', ""87'"")]",19,J. Walters,"[('sub-out', ""54'"")]"
26,R. Mahrez,[],10,M. Arnautović,"[('yellow-card', ""90'+"")]"
9,J. Vardy,"[('sub-out', ""81'"")]",9,S. Berahino,"[('sub-out', ""70'"")]"
20,S. Okazaki,"[('sub-out', ""73'"")]",32,Ramadan Sobhi,[]
