"
Stoke City
","
Crystal Palace
"
Starting XI
33,L. Grant,[],13,W. Hennessey,[]
2,P. Bardsley,"[('sub-out', ""58'"")]",27,D. Delaney,"[('yellow-card', ""16'"")]"
17,R. Shawcross,"[('yellow-card', ""53'"")]",5,J. Tomkins,[]
15,B. Martins Indi,[],3,P. van Aanholt,[]
3,E. Pieters,[],2,J. Ward,[]
16,C. Adam,"[('sub-out', ""79'"")]",28,L. Milivojević,[]
6,G. Whelan,[],10,A. Townsend,[]
4,J. Allen,[],42,J. Puncheon,"[('yellow-card', ""42'""), ('sub-out', ""77'"")]"
25,P. Crouch,[],11,W. Zaha,"[('yellow-card', ""40'""), ('sub-out', ""68'"")]"
10,M. Arnautović,[],18,J. McArthur,"[('sub-out', ""87'"")]"
32,Ramadan Sobhi,"[('sub-out', ""82'"")]",17,C. Benteke,[]
