"
Freiburg
","
Hoffenheim
"
Starting XI
1,A. Schwolow,[],1,O. Baumann,[]
20,M. Kempf,[],15,J. Toljan,[]
17,L. Kübler,[],25,N. Süle,[]
5,M. Gulde,[],21,B. Hübner,"[('yellow-card', ""62'""), ('sub-out', ""73'"")]"
30,C. Günter,[],17,S. Zuber,[]
8,M. Frantz,[],6,S. Rudy,[]
27,N. Höfler,"[('yellow-card', ""5'"")]",13,K. Demirbay,[]
23,J. Schuster,[],18,N. Amiri,"[('sub-out', ""82'"")]"
26,M. Philipp,"[('sub-out', ""73'"")]",22,K. Vogt,"[('yellow-card', ""56'"")]"
19,J. Haberer,"[('yellow-card', ""61'""), ('sub-out', ""87'"")]",14,S. Wagner,[]
7,F. Niederlechner,"[('sub-out', ""77'"")]",27,A. Kramarić,"[('sub-out', ""76'"")]"
