"
Real Madrid
","
Espanyol
"
Starting XI
13,Kiko Casilla,[],13,Diego López,[]
3,Pepe,[],12,Aaron Martín,"[('yellow-card', ""80'"")]"
2,Daniel Carvajal,[],6,Ó. Duarte,[]
6,Nacho,"[('sub-out', ""81'"")]",23,D. Reyes,[]
5,R. Varane,[],18,Javi Fuego,"[('yellow-card', ""53'"")]"
8,T. Kroos,[],15,David López,[]
22,Isco,"[('yellow-card', ""48'"")]",14,José Jurado,"[('sub-out', ""82'"")]"
16,M. Kovačić,"[('yellow-card', ""41'""), ('sub-out', ""61'"")]",20,P. Diop,"[('yellow-card', ""68'"")]"
7,Cristiano Ronaldo,[],9,José Antonio Reyes,"[('sub-out', ""46'"")]"
21,Álvaro Morata,"[('sub-out', ""71'"")]",19,P. Piatti,[]
17,Lucas Vázquez,[],7,Gerard Moreno,"[('yellow-card', ""28'"")]"
