"
Swansea City
","
Middlesbrough
"
Starting XI
1,Ł. Fabiański,[],26,Víctor Valdés,[]
33,F. Fernández,[],6,B. Gibson,[]
16,Martin Olsson,[],5,B. Espinosa,[]
6,A. Mawson,"[('yellow-card', ""58'"")]",2,Fábio,"[('yellow-card', ""23'""), ('sub-out', ""65'"")]"
26,K. Naughton,[],17,Barragán,[]
24,J. Cork,[],14,M. de Roon,[]
8,L. Fer,"[('yellow-card', ""16'"")]",21,G. Ramírez,"[('sub-out', ""39'"")]"
23,G. Sigurðsson,[],19,S. Downing,[]
42,T. Carroll,[],37,Adama Traoré,[]
28,L. Narsingh,[],8,A. Clayton,[]
3,J. Ayew,[],10,Álvaro Negredo,"[('yellow-card', ""69'"")]"
