"
Monaco
","
Olympique Marseille
"
Starting XI
1,D. Subašić,[],16,Y. Pelé,[]
24,A. Raggi,[],24,R. Fanni,[]
2,Fabinho,[],4,K. Rekik,[]
19,D. Sidibé,[],2,H. Sakai,[]
25,K. Glik,[],6,Rolando,[]
5,Jemerson,[],11,R. Alessandrini,"[('yellow-card', ""21'""), ('sub-out', ""38'"")]"
14,T. Bakayoko,[],26,F. Thauvin,[]
10,Bernardo Silva,"[('sub-out', ""79'"")]",27,M. Lopez,[]
26,Boschilia,"[('yellow-card', ""23'""), ('sub-out', ""62'"")]",19,W. Vainqueur,[]
9,R. Falcao,"[('sub-out', ""74'"")]",10,L. Diarra,"[('sub-out', ""76'"")]"
18,V. Germain,[],18,B. Gomis,"[('yellow-card', ""13'""), ('sub-out', ""67'"")]"
