"
Liverpool
","
AFC Bournemouth
"
Starting XI
22,S. Mignolet,[],1,A. Boruc,[]
6,D. Lovren,[],2,S. Francis,[]
17,R. Klavan,[],11,C. Daniels,[]
2,N. Clyne,[],3,S. Cook,[]
23,E. Can,[],15,A. Smith,[]
5,G. Wijnaldum,[],7,M. Pugh,"[('sub-out', ""83'"")]"
10,Philippe Coutinho,"[('sub-out', ""65'"")]",32,J. Wilshere,[]
21,Lucas Leiva,"[('yellow-card', ""28'"")]",8,H. Arter,[]
7,J. Milner,[],33,J. Ibe,"[('sub-out', ""61'"")]"
11,Roberto Firmino,[],9,B. Afobe,[]
27,D. Origi,[],17,J. King,[]
