"
Espanyol
","
Granada
"
Starting XI
13,Diego López,[],13,G. Ochoa,[]
29,Aaron Martín,[],25,S. Ingason,"[('yellow-card', ""18'"")]"
31,Marc Navarro,[],14,F. Tabanou,"[('sub-out', ""46'"")]"
23,D. Reyes,[],22,D. Foulquier,"[('yellow-card', ""49'"")]"
15,David López,[],6,Lombán,[]
9,José Antonio Reyes,"[('sub-out', ""81'"")]",21,R. Krhin,"[('sub-out', ""77'"")]"
18,Javi Fuego,[],18,Andreas Pereira,"[('yellow-card', ""90'+"")]"
14,José Jurado,[],4,Sergi Samper,[]
19,P. Piatti,[],34,A. Malle,[]
7,Gerard Moreno,[],10,J. Boga,"[('sub-out', ""46'"")]"
17,H. Pérez,"[('sub-out', ""75'"")]",24,A. Kravets,[]
