"
Guadalajara
","
Puebla
"
Starting XI
30,R. Cota,[],17,C. Campestrini,[]
3,C. Salcido,[],12,Ó. Rojas,[]
6,Edwin Hernández,"[('sub-out', ""82'"")]",5,E. Dueñas,[]
2,O. Alanís,"[('sub-out', ""46'"")]",7,E. Orrantía,[]
10,E. López,"[('sub-out', ""46'"")]",21,A. Cortés,"[('yellow-card', ""67'""), ('sec-yellow-card', ""73'"")]"
25,M. Pérez,[],2,R. Herrera,[]
23,J. Vázquez,"[('yellow-card', ""6'""), ('sec-yellow-card', ""66'"")]",4,I. Centurión,[]
14,Á. Zaldívar,[],6,P. Míguez,"[('yellow-card', ""44'""), ('sub-out', ""46'"")]"
17,J. Sánchez,[],25,A. Canelo,"[('sub-out', ""87'"")]"
9,A. Pulido,[],22,P. Araújo,[]
21,C. Fierro,[],11,F. González,"[('sub-out', ""75'"")]"
