"
Arsenal
","
Hull City
"
Starting XI
33,P. Čech,[],16,E. Jakupovic,[]
20,S. Mustafi,[],13,A. Ranocchia,"[('yellow-card', ""70'"")]"
3,K. Gibbs,"[('yellow-card', ""54'"")]",3,A. Robertson,[]
6,L. Koscielny,[],5,H. Maguire,[]
24,Bellerín,[],14,O. Elabdellaoui,"[('sub-out', ""66'"")]"
34,F. Coquelin,[],10,A. N'Diaye,[]
15,A. Oxlade-Chamberlain,"[('sub-out', ""82'"")]",50,L. Marković,[]
11,M. Özil,[],11,S. Clucas,"[('red-card', ""90'+"")]"
17,A. Iwobi,"[('sub-out', ""82'"")]",8,T. Huddlestone,"[('sub-out', ""78'"")]"
14,T. Walcott,"[('yellow-card', ""53'""), ('sub-out', ""69'"")]",24,O. Niasse,[]
7,A. Sánchez,"[('yellow-card', ""76'"")]",17,K. Grosicki,"[('sub-out', ""60'"")]"
