"
Hull City
","
Crystal Palace
"
Starting XI
23,D. Marshall,[],13,W. Hennessey,[]
3,A. Robertson,[],2,J. Ward,[]
5,H. Maguire,[],27,D. Delaney,[]
6,C. Davies,[],34,M. Kelly,"[('sub-out', ""80'"")]"
21,M. Dawson,[],6,S. Dann,"[('yellow-card', ""26'"")]"
14,J. Livermore,[],16,J. Ledley,[]
10,R. Snodgrass,"[('yellow-card', ""20'"")]",11,W. Zaha,[]
27,Ahmed El Mohamady,"[('yellow-card', ""43'"")]",18,J. McArthur,"[('yellow-card', ""45'+""), ('sub-out', ""71'"")]"
11,S. Clucas,"[('sub-out', ""90'+"")]",42,J. Puncheon,"[('yellow-card', ""46'"")]"
8,T. Huddlestone,[],10,A. Townsend,"[('sub-out', ""46'"")]"
20,A. Diomande,[],17,C. Benteke,[]
