"
Arsenal
","
West Ham United
"
Starting XI
26,E. Martínez,[],1,D. Randolph,[]
5,Gabriel Paulista,[],19,J. Collins,[]
20,S. Mustafi,"[('yellow-card', ""62'"")]",26,A. Masuaku,[]
18,Nacho Monreal,[],23,José Fonte,[]
24,Bellerín,"[('yellow-card', ""18'"")]",22,S. Byram,"[('yellow-card', ""77'"")]"
29,G. Xhaka,[],8,C. Kouyaté,[]
35,Mohamed Elneny,"[('sub-out', ""81'"")]",10,M. Lanzini,"[('yellow-card', ""39'"")]"
11,M. Özil,[],16,M. Noble,"[('sub-out', ""80'"")]"
14,T. Walcott,"[('sub-out', ""81'"")]",30,M. Antonio,"[('sub-out', ""46'"")]"
23,D. Welbeck,"[('sub-out', ""74'"")]",9,A. Carroll,"[('sub-out', ""64'"")]"
7,A. Sánchez,[],20,A. Ayew,[]
