"
Montpellier
","
Toulouse
"
Starting XI
1,L. Pionnier,[],1,A. Lafont,[]
4,Hilton,"[('yellow-card', ""71'"")]",5,I. Diop,[]
23,N. Mukiele,[],3,F. Moubandje,[]
24,J. Roussillon,[],6,C. Jullien,[]
12,L. Pokorný,[],2,K. Adou,[]
5,Y. Sylla,"[('sub-out', ""64'"")]",8,Y. Bodiger,"[('yellow-card', ""73'"")]"
10,R. Boudebouz,[],4,Somália,[]
28,S. Sessègnon,"[('sub-out', ""72'"")]",11,C. Jean,"[('yellow-card', ""47'""), ('sub-out', ""76'"")]"
13,E. Skhiri,"[('yellow-card', ""26'"")]",10,O. Trejo,"[('sub-out', ""87'"")]"
18,I. Mbenza,"[('sub-out', ""77'"")]",7,A. Delort,"[('sub-out', ""85'"")]"
15,S. Mounié,[],9,M. Braithwaite,[]
