"
Angers SCO
","
Metz
"
Starting XI
1,D. Petric,[],1,T. Didillon,[]
24,R. Thomas,[],2,F. Diagne,"[('red-card', ""66'"")]"
8,I. Traoré,"[('sub-out', ""71'"")]",6,S. Falette,[]
26,M. Tahrat,[],5,G. Milán,[]
29,V. Manceau,[],25,Iván,[]
4,M. Pavlović,"[('sub-out', ""69'"")]",13,F. Signorino,[]
25,A. Bamba,[],23,C. Philipps,[]
18,B. Santamaria,[],24,R. Cohade,"[('red-card', ""39'"")]"
20,F. Tait,[],22,K. Lejeune,"[('sub-out', ""64'"")]"
5,T. Mangani,[],11,O. N'Guette,"[('sub-out', ""71'"")]"
19,N. Pepe,"[('sub-out', ""64'"")]",18,C. Diabaté,"[('sub-out', ""78'"")]"
