"
Schalke 04
","
Augsburg
"
Starting XI
1,R. Fährmann,[],35,M. Hitz,[]
31,M. Nastasić,[],2,P. Verhaegh,[]
4,B. Höwedes,"[('yellow-card', ""31'"")]",3,K. Stafylidis,[]
6,S. Kolašinac,"[('sub-out', ""77'"")]",36,M. Hinteregger,[]
20,T. Kehrer,[],20,G. Kačar,[]
18,D. Caligiuri,"[('sub-out', ""64'"")]",5,M. Leitner,[]
10,N. Bentaleb,"[('yellow-card', ""57'"")]",11,J. Schmid,"[('sub-out', ""46'"")]"
7,M. Meyer,[],21,D. Kohr,[]
5,J. Geis,[],19,Ja-Cheol Koo,[]
19,G. Burgstaller,"[('sub-out', ""84'"")]",7,Halil Altıntop,"[('sub-out', ""77'"")]"
13,E. Choupo-Moting,[],25,R. Bobadilla,"[('sub-out', ""40'"")]"
