"
Tigres UANL
","
Guadalajara
"
Starting XI
1,N. Guzmán,[],30,R. Cota,[]
6,Jorge Torres,"[('yellow-card', ""65'"")]",5,H. Marín ,[]
4,H. Ayala,[],16,M. Ponce,"[('yellow-card', ""80'"")]"
3,Juninho,[],4,J. Pereira,"[('sub-out', ""71'"")]"
20,J. Aquino,"[('sub-out', ""86'"")]",10,E. López,"[('sub-out', ""46'"")]"
19,G. Pizarro,[],25,M. Pérez,"[('yellow-card', ""55'"")]"
29,J. Dueñas,[],18,N. Calderón,[]
28,L. Rodríguez,[],9,A. Pulido,[]
18,I. Sosa,"[('sub-out', ""63'"")]",28,M. Basulto,"[('yellow-card', ""30'"")]"
10,A. Gignac,[],21,C. Fierro,[]
26,E. Vargas,"[('sub-out', ""63'"")]",14,Á. Zaldívar,"[('sub-out', ""71'"")]"
