"
Crystal Palace
","
Manchester City
"
Starting XI
13,W. Hennessey,[],13,W. Caballero,[]
5,J. Tomkins,[],3,B. Sagna,"[('yellow-card', ""57'"")]"
2,J. Ward,[],4,V. Kompany,[]
34,M. Kelly,"[('yellow-card', ""54'"")]",11,A. Kolarov,[]
16,J. Ledley,"[('yellow-card', ""90'"")]",22,G. Clichy,[]
4,M. Flamini,[],18,F. Delph,[]
14,Chung-Yong Lee,[],19,L. Sané,"[('sub-out', ""84'"")]"
10,A. Townsend,[],7,R. Sterling,"[('yellow-card', ""36'""), ('sub-out', ""66'"")]"
22,J. Mutch,"[('yellow-card', ""30'""), ('sub-out', ""65'"")]",42,Y. Touré,"[('yellow-card', ""28'"")]"
31,J. Schlupp,"[('sub-out', ""76'"")]",21,David Silva,"[('sub-out', ""79'"")]"
17,C. Benteke,"[('sub-out', ""46'"")]",33,Gabriel Jesus,[]
